"";"mouse";"human";"mousemodule";"Taman_UC_logFC";"Lloyd_UC_logFC";"Lloyd_CD_logFC";"Taman_UC_reg";"Lloyd_UC_reg";"Lloyd_CD_reg"
"20852";"Rpl36al";"RPL36A";2;NA;NA;NA;NA;NA;NA
"19572";"Prpf31";"PRPF31";2;NA;NA;NA;NA;NA;NA
"24341";"Tnfrsf25";"TNFRSF25";2;NA;NA;NA;NA;NA;NA
"2392";"Cbln3";"CBLN3";7;NA;NA;NA;NA;NA;NA
"6196";"Fam83f";"FAM83F";2;NA;NA;NA;NA;NA;NA
"19975";"Pycard";"PYCARD";1;NA;NA;NA;NA;NA;NA
"5477";"Edf1";"EDF1";2;NA;NA;NA;NA;NA;NA
"3203";"Chaf1a";"CHAF1A";2;NA;NA;NA;NA;NA;NA
"19678";"Prss36";"PRSS36";7;NA;NA;NA;NA;NA;NA
"5754";"Entr1";"ENTR1";3;NA;NA;NA;NA;NA;NA
"20397";"Reep2";"REEP2";7;NA;NA;NA;NA;NA;NA
"11795";"Kdm7a";"KDM7A";3;NA;NA;NA;NA;NA;NA
"6732";"Frmd4a";"FRMD4A";6;NA;NA;NA;NA;NA;NA
"5264";"Dpp7";"DPP7";6;NA;NA;NA;NA;NA;NA
"7722";"H2ac6";"H2AC11";7;NA;NA;NA;NA;NA;NA
"13237";"Lrrfip1";"LRRFIP1";2;NA;NA;NA;NA;NA;NA
"542";"Akirin1";"AKIRIN1";2;NA;NA;NA;NA;NA;NA
"102";"Abhd6";"ABHD6";7;NA;NA;NA;NA;NA;NA
"2643";"Ccr10";"CCR10";3;NA;NA;NA;NA;NA;NA
"23872";"Thsd7a";"THSD7A";6;NA;NA;NA;NA;NA;NA
"1650";"Bcor";"BCOR";6;NA;NA;NA;NA;NA;NA
"1752";"Bmp8a";"BMP8A";4;NA;NA;NA;NA;NA;NA
"3276";"Chrna7";"CHRFAM7A";7;NA;NA;NA;NA;NA;NA
"20777";"Romo1";"ROMO1";2;NA;NA;NA;NA;NA;NA
"13976";"Mfsd9";"MFSD9";7;NA;NA;NA;NA;NA;NA
"20202";"Rap1gap";"RAP1GAP";6;NA;NA;NA;NA;NA;NA
"2511";"Ccdc59";"CCDC59";2;NA;NA;NA;NA;NA;NA
"15004";"Myh10";"MYH10";7;NA;NA;NA;NA;NA;NA
"1278";"Ascl1";"ASCL1";6;NA;NA;NA;NA;NA;NA
"20802";"Rpf2";"RPF2";2;NA;NA;NA;NA;NA;NA
"8389";"Hax1";"HAX1";2;NA;NA;NA;NA;NA;NA
"20949";"Rragb";"RRAGB";6;NA;NA;NA;NA;NA;NA
"1458";"Atp8a2";"ATP8A2";6;NA;NA;NA;NA;NA;NA
"171";"Acot1";"ACOT1";7;NA;NA;NA;NA;NA;NA
"13784";"Mcm10";"MCM10";2;NA;NA;NA;NA;NA;NA
"16021";"Opcml";"OPCML";7;NA;NA;NA;NA;NA;NA
"196";"Acp5";"ACP5";6;NA;NA;NA;NA;NA;NA
"19917";"Ptprm";"PTPRM";7;NA;NA;NA;NA;NA;NA
"5177";"Dnajc3";"DNAJC3";3;NA;NA;NA;NA;NA;NA
"11841";"Kidins220";"KIDINS220";6;NA;NA;NA;NA;NA;NA
"29682";"Zyx";"ZYX";2;NA;NA;NA;NA;NA;NA
"5856";"Erich2";"ERICH2";2;NA;NA;NA;NA;NA;NA
"8166";"H4c3";"H4C1";7;NA;NA;NA;NA;NA;NA
"11616";"Junb";"JUNB";2;NA;NA;NA;NA;NA;NA
"7724";"H2ac8";"H2AC11";2;NA;NA;NA;NA;NA;NA
"11522";"Itgb1bp1";"ITGB1BP1";2;NA;NA;NA;NA;NA;NA
"7625";"Gtf2h5";"GTF2H5";2;NA;NA;NA;NA;NA;NA
"26070";"Wiz";"WIZ";6;NA;NA;NA;NA;NA;NA
"25525";"Urm1";"URM1";2;NA;NA;NA;NA;NA;NA
"25190";"Txndc9";"TXNDC9";2;NA;NA;NA;NA;NA;NA
"15837";"Nudt14";"NUDT14";7;NA;NA;NA;NA;NA;NA
"3220";"Chd1";"CHD1";3;NA;NA;NA;NA;NA;NA
"13271";"Lsm6";"LSM6";2;NA;NA;NA;NA;NA;NA
"8976";"Hsd17b10";"HSD17B10";7;NA;NA;NA;NA;NA;NA
"3009";"Celf4";"CELF4";6;NA;NA;NA;NA;NA;NA
"6865";"Gabrb3";"GABRB3";6;NA;NA;NA;NA;NA;NA
"15486";"Nipsnap1";"NIPSNAP1";7;NA;NA;NA;NA;NA;NA
"14448";"Mmd2";"MMD2";6;NA;NA;NA;NA;NA;NA
"26481";"Zfp799";"ZNF117";6;NA;NA;NA;NA;NA;NA
"11339";"Inca1";"INCA1";7;NA;NA;NA;NA;NA;NA
"20324";"Rbms3";"RBMS3";7;NA;NA;NA;NA;NA;NA
"8808";"H13";"HM13";3;NA;NA;NA;NA;NA;NA
"3767";"Cox17";"COX17";2;NA;NA;NA;NA;NA;NA
"3656";"Col11a1";"COL11A1";7;NA;NA;NA;NA;NA;NA
"9132";"Iffo2";"IFFO2";6;NA;NA;NA;NA;NA;NA
"2368";"Catsperd";"CATSPERD";6;NA;NA;NA;NA;NA;NA
"15614";"Nop10";"NOP10";2;NA;NA;NA;NA;NA;NA
"23726";"Tespa1";"TESPA1";2;NA;NA;NA;NA;NA;NA
"3600";"Cnot6";"CNOT6";2;NA;NA;NA;NA;NA;NA
"25305";"Ubr5";"UBR5";6;NA;NA;NA;NA;NA;NA
"24225";"Tmem59";"TMEM59";7;NA;NA;NA;NA;NA;NA
"5395";"Dync2li1";"DYNC2LI1";7;NA;NA;NA;NA;NA;NA
"19785";"Psmb7";"PSMB7";2;NA;NA;NA;NA;NA;NA
"1631";"Bcl2l11";"BCL2L11";4;NA;NA;NA;NA;NA;NA
"21172";"Sbf1";"SBF1";3;NA;NA;NA;NA;NA;NA
"23706";"Tent5a";"TENT5A";7;NA;NA;NA;NA;NA;NA
"3709";"Commd3";"COMMD3";2;NA;NA;NA;NA;NA;NA
"24035";"Tmem108";"TMEM108";6;NA;NA;NA;NA;NA;NA
"24811";"Trim35";"TRIM35";3;NA;NA;NA;NA;NA;NA
"2249";"Calhm5";"CALHM5";7;NA;NA;NA;NA;NA;NA
"5443";"Ebpl";"EBPL";7;NA;NA;NA;NA;NA;NA
"4214";"Cyld";"CYLD";2;NA;NA;NA;NA;NA;NA
"21741";"Ski";"SKI";6;NA;NA;NA;NA;NA;NA
"14481";"Mn1";"MN1";7;NA;NA;NA;NA;NA;NA
"21531";"Sfmbt2";"SFMBT2";6;NA;NA;NA;NA;NA;NA
"13615";"Map10";"MAP10";7;NA;NA;NA;NA;NA;NA
"13859";"Med4";"MED4";2;NA;NA;NA;NA;NA;NA
"15768";"Nsmce1";"NSMCE1";1;NA;NA;NA;NA;NA;NA
"22482";"Sox12";"SOX12";7;NA;NA;NA;NA;NA;NA
"25502";"Uqcc2";"UQCC2";2;NA;NA;NA;NA;NA;NA
"21448";"Serpinb1a";"SERPINB1";2;NA;NA;NA;NA;NA;NA
"11794";"Kdm6b";"KDM6B";6;NA;NA;NA;NA;NA;NA
"17418";"Pcdhga2";"PCDHGA2";6;NA;NA;NA;NA;NA;NA
"22002";"Slc35e4";"SLC35E4";6;NA;NA;NA;NA;NA;NA
"21072";"Ryr1";"RYR1";2;NA;NA;NA;NA;NA;NA
"23881";"Tia1";"TIA1";2;NA;NA;NA;NA;NA;NA
"17442";"Pcgf3";"PCGF3";2;NA;NA;NA;NA;NA;NA
"9049";"Hsph1";"HSPH1";4;NA;NA;NA;NA;NA;NA
"17200";"P4hb";"P4HB";2;NA;NA;NA;NA;NA;NA
"14527";"Morn1";"MORN1";6;NA;NA;NA;NA;NA;NA
"20278";"Rbis";"RBIS";2;NA;NA;NA;NA;NA;NA
"25145";"Tubg1";"TUBG1";2;NA;NA;NA;NA;NA;NA
"13349";"Lysmd3";"LYSMD3";2;NA;NA;NA;NA;NA;NA
"4485";"Dcaf15";"DCAF15";2;NA;NA;NA;NA;NA;NA
"1039";"Appl1";"APPL1";2;NA;NA;NA;NA;NA;NA
"21947";"Slc28a2";"SLC28A2";2;NA;NA;NA;NA;NA;NA
"3377";"Ckmt1";"CKMT1A";7;NA;NA;NA;NA;NA;NA
"1623";"Bcl11b";"BCL11B";6;NA;NA;NA;NA;NA;NA
"4063";"Ctdsp2";"CTDSP2";6;NA;NA;NA;NA;NA;NA
"26398";"Zkscan1";"ZKSCAN1";6;NA;NA;NA;NA;NA;NA
"25116";"Ttpa";"TTPA";6;NA;NA;NA;NA;NA;NA
"17213";"Pabpn1";"PABPN1";2;NA;NA;NA;NA;NA;NA
"6591";"Fndc3b";"FNDC3B";3;NA;NA;NA;NA;NA;NA
"21276";"Sdccag8";"SDCCAG8";2;NA;NA;NA;NA;NA;NA
"9107";"Id1";"ID1";2;NA;NA;NA;NA;NA;NA
"21060";"Rwdd4a";"RWDD4";2;NA;NA;NA;NA;NA;NA
"20169";"Rai2";"RAI2";7;NA;NA;NA;NA;NA;NA
"4413";"Cysltr2";"CYSLTR2";2;NA;NA;NA;NA;NA;NA
"23788";"Tfdp2";"TFDP2";6;NA;NA;NA;NA;NA;NA
"15421";"Nfib";"NFIB";6;NA;NA;NA;NA;NA;NA
"2699";"Cd209e";"CD209";5;NA;NA;NA;NA;NA;NA
"6653";"Foxo4";"FOXO4";6;NA;NA;NA;NA;NA;NA
"2605";"Ccn3";"CCN3";7;NA;NA;NA;NA;NA;NA
"6166";"Fam3c";"FAM3C";2;NA;NA;NA;NA;NA;NA
"25090";"Ttc7";"TTC7A";3;NA;NA;NA;NA;NA;NA
"1595";"Bbs1";"BBS1";6;NA;NA;NA;NA;NA;NA
"1975";"2310011J03Rik";"C19orf25";2;NA;NA;NA;NA;NA;NA
"206";"Acsl1";"ACSL1";6;NA;NA;NA;NA;NA;NA
"11702";"Kcnj12";"KCNJ12";7;NA;NA;NA;NA;NA;NA
"21349";"Selenom";"SELENOM";7;NA;NA;NA;NA;NA;NA
"12096";"Knop1";"KNOP1";2;NA;NA;NA;NA;NA;NA
"23834";"Thada";"THADA";6;NA;NA;NA;NA;NA;NA
"24541";"Trappc6a";"TRAPPC6A";7;NA;NA;NA;NA;NA;NA
"18410";"Prag1";"PRAG1";3;NA;NA;NA;NA;NA;NA
"20814";"Rpl12";"RPL12";2;NA;NA;NA;NA;NA;NA
"5937";"Evl";"EVL";2;NA;NA;NA;NA;NA;NA
"21011";"Rtl4";"RTL4";2;NA;NA;NA;NA;NA;NA
"11987";"Klhl32";"KLHL32";7;NA;NA;NA;NA;NA;NA
"5140";"Dnaja1";"DNAJA1";2;NA;NA;NA;NA;NA;NA
"9128";"Ier3ip1";"IER3IP1";2;NA;NA;NA;NA;NA;NA
"8948";"Hrc";"HRC";7;NA;NA;NA;NA;NA;NA
"6083";"Fam171b";"FAM171B";7;NA;NA;NA;NA;NA;NA
"18348";"Ppp1r26";"PPP1R26";6;NA;NA;NA;NA;NA;NA
"8950";"Hrg";"HRG";7;NA;NA;NA;NA;NA;NA
"3370";"Ckap2";"CKAP2";1;NA;NA;NA;NA;NA;NA
"14784";"Ms4a7";"MS4A7";1;NA;NA;NA;NA;NA;NA
"12916";"Lhfpl4";"LHFPL4";6;NA;NA;NA;NA;NA;NA
"5546";"Egfr";"EGFR";4;NA;NA;NA;NA;NA;NA
"3913";"Crtac1";"CRTAC1";7;NA;NA;NA;NA;NA;NA
"8845";"Hnmt";"HNMT";7;NA;NA;NA;NA;NA;NA
"7190";"Glod5";"GLOD5";7;NA;NA;NA;NA;NA;NA
"27256";"Zfp398";"ZNF398";6;NA;NA;NA;NA;NA;NA
"28009";"Zfp592";"ZNF592";6;NA;NA;NA;NA;NA;NA
"2900";"Cdkn2aipnl";"CDKN2AIPNL";2;NA;NA;NA;NA;NA;NA
"22398";"Snrpd3";"SNRPD3";2;NA;NA;NA;NA;NA;NA
"19510";"Prkce";"PRKCE";6;NA;NA;NA;NA;NA;NA
"17571";"Pdzd2";"PDZD2";6;NA;NA;NA;NA;NA;NA
"11855";"Kif1b";"KIF1B";6;NA;NA;NA;NA;NA;NA
"12549";"Krtap4-16";"KRTAP4-1";5;NA;NA;NA;NA;NA;NA
"6924";"Ganc";"GANC";6;NA;NA;NA;NA;NA;NA
"5686";"Emc4";"EMC4";2;NA;NA;NA;NA;NA;NA
"923";"Ap3b2";"AP3B2";6;NA;NA;NA;NA;NA;NA
"29617";"Znhit1";"ZNHIT1";2;NA;NA;NA;NA;NA;NA
"24220";"Tmem51";"TMEM51";2;NA;NA;NA;NA;NA;NA
"23531";"Tbc1d17";"TBC1D17";6;NA;NA;NA;NA;NA;NA
"5929";"Eva1c";"EVA1C";6;NA;NA;NA;NA;NA;NA
"22864";"Srsf7";"SRSF7";1;NA;NA;NA;NA;NA;NA
"7358";"Gpm6a";"GPM6A";6;NA;NA;NA;NA;NA;NA
"13242";"Lrrk1";"LRRK1";3;NA;NA;NA;NA;NA;NA
"22023";"Slc38a1";"SLC38A1";6;NA;NA;NA;NA;NA;NA
"12188";"Krt87";"KRT81";3;NA;NA;NA;NA;NA;NA
"23411";"Taf4b";"TAF4B";3;NA;NA;NA;NA;NA;NA
"17831";"Pin4";"PIN4";2;NA;NA;NA;NA;NA;NA
"25530";"Use1";"USE1";7;NA;NA;NA;NA;NA;NA
"4919";"Dennd11";"DENND11";5;NA;NA;NA;NA;NA;NA
"23906";"Timm23";"TIMM23";2;NA;NA;NA;NA;NA;NA
"6323";"Fbxo10";"FBXO10";6;NA;NA;NA;NA;NA;NA
"20270";"Rbbp8";"RBBP8";3;NA;NA;NA;NA;NA;NA
"815";"Ankrd17";"ANKRD17";6;NA;NA;NA;NA;NA;NA
"25076";"Ttc3";"TTC3";6;NA;NA;NA;NA;NA;NA
"6687";"Frem2";"FREM2";7;NA;NA;NA;NA;NA;NA
"20227";"Rasa4";"RASA4";1;NA;NA;NA;NA;NA;NA
"1264";"Asb16";"ASB16";6;NA;NA;NA;NA;NA;NA
"764";"Anapc16";"ANAPC16";2;NA;NA;NA;NA;NA;NA
"12743";"Lamtor5";"LAMTOR5";2;NA;NA;NA;NA;NA;NA
"18093";"Pnp";"PNP";2;NA;NA;NA;NA;NA;NA
"11743";"Kcnq5";"KCNQ5";6;NA;NA;NA;NA;NA;NA
"31";"Aass";"AASS";3;NA;NA;NA;NA;NA;NA
"1093";"Arhgap19";"ARHGAP19";1;NA;NA;NA;NA;NA;NA
"383";"Adig";"ADIG";4;NA;NA;NA;NA;NA;NA
"4969";"Dgki";"DGKI";7;NA;NA;NA;NA;NA;NA
"13876";"Megf8";"MEGF8";6;NA;NA;NA;NA;NA;NA
"21485";"Serpinf1";"SERPINF1";7;NA;NA;NA;NA;NA;NA
"7109";"Gigyf1";"GIGYF1";6;NA;NA;NA;NA;NA;NA
"26061";"Wfs1";"WFS1";6;NA;NA;NA;NA;NA;NA
"9073";"Huwe1";"HUWE1";6;NA;NA;NA;NA;NA;NA
"20217";"Rara";"RARA";6;NA;NA;NA;NA;NA;NA
"21777";"Slc12a7";"SLC12A7";6;NA;NA;NA;NA;NA;NA
"21965";"Slc2a8";"SLC2A8";7;NA;NA;NA;NA;NA;NA
"23969";"Tlx2";"TLX2";7;NA;NA;NA;NA;NA;NA
"21265";"Scx";"SCX";7;NA;NA;NA;NA;NA;NA
"13773";"Mcc";"MCC";4;NA;NA;NA;NA;NA;NA
"2289";"Cap1";"CAP1";3;NA;NA;NA;NA;NA;NA
"6414";"Fcsk";"FCSK";6;NA;NA;NA;NA;NA;NA
"7215";"Glycam1";"GLYCAM1";1;NA;NA;NA;NA;NA;NA
"13982";"Mgat2";"MGAT2";2;NA;NA;NA;NA;NA;NA
"22791";"Sptan1";"SPTAN1";6;NA;NA;NA;NA;NA;NA
"24068";"Tmem143";"TMEM143";6;NA;NA;NA;NA;NA;NA
"1930";"Grcc10";"C12orf57";7;NA;NA;NA;NA;NA;NA
"18187";"Pomgnt2";"POMGNT2";6;NA;NA;NA;NA;NA;NA
"19486";"Prickle1";"PRICKLE1";7;NA;NA;NA;NA;NA;NA
"14573";"Mpz";"MPZ";6;NA;NA;NA;NA;NA;NA
"25301";"Ubr1";"UBR1";6;NA;NA;NA;NA;NA;NA
"20905";"Rps19bp1";"RPS19BP1";2;NA;NA;NA;NA;NA;NA
"6454";"Fgd5";"FGD5";6;NA;NA;NA;NA;NA;NA
"13240";"Lrriq3";"LRRIQ3";6;NA;NA;NA;NA;NA;NA
"319";"Adap1";"ADAP1";2;NA;NA;NA;NA;NA;NA
"24850";"Trim5";"TRIM5";4;NA;NA;NA;NA;NA;NA
"26004";"Wdr4";"WDR4";2;NA;NA;NA;NA;NA;NA
"21187";"Scamp1";"SCAMP1";7;NA;NA;NA;NA;NA;NA
"649";"Alkbh3";"ALKBH3";2;NA;NA;NA;NA;NA;NA
"15478";"Nip7";"NIP7";2;NA;NA;NA;NA;NA;NA
"15477";"Ninl";"NINL";2;NA;NA;NA;NA;NA;NA
"11655";"Kbtbd8";"KBTBD8";2;NA;NA;NA;NA;NA;NA
"160";"Ache";"ACHE";6;NA;NA;NA;NA;NA;NA
"22058";"Slc44a2";"SLC44A2";6;NA;NA;NA;NA;NA;NA
"5341";"Dtymk";"DTYMK";1;NA;NA;NA;NA;NA;NA
"2895";"Cdkn1a";"CDKN1A";2;NA;NA;NA;NA;NA;NA
"66";"Abcc8";"ABCC8";3;NA;NA;NA;NA;NA;NA
"23133";"Stk32c";"STK32C";2;NA;NA;NA;NA;NA;NA
"4470";"Dbnl";"DBNL";2;NA;NA;NA;NA;NA;NA
"11241";"Il13ra1";"IL13RA1";1;NA;NA;NA;NA;NA;NA
"26280";"Zc3hav1l";"ZC3HAV1L";6;NA;NA;NA;NA;NA;NA
"3657";"Col11a2";"COL11A2";3;NA;NA;NA;NA;NA;NA
"24322";"Tnfaip8l1";"TNFAIP8L1";2;NA;NA;NA;NA;NA;NA
"3334";"Cic";"CIC";6;NA;NA;NA;NA;NA;NA
"26110";"Wwp1";"WWP1";6;NA;NA;NA;NA;NA;NA
"13140";"Lrig1";"LRIG1";6;NA;NA;NA;NA;NA;NA
"21429";"Serpina1e";"SERPINA1";5;NA;NA;NA;NA;NA;NA
"9409";"Igf2bp2";"IGF2BP2";6;NA;NA;NA;NA;NA;NA
"1539";"B4galt2";"B4GALT2";7;NA;NA;NA;NA;NA;NA
"3875";"Crebl2";"CREBL2";6;NA;NA;NA;NA;NA;NA
"22833";"Srp14";"SRP14";2;NA;NA;NA;NA;NA;NA
"19894";"Ptpn2";"PTPN2";2;NA;NA;NA;NA;NA;NA
"24209";"Tmem40";"TMEM40";7;NA;NA;NA;NA;NA;NA
"21025";"Rtn2";"RTN2";7;NA;NA;NA;NA;NA;NA
"3920";"Cry1";"CRY1";3;NA;NA;NA;NA;NA;NA
"3549";"Cmklr1";"CMKLR1";2;NA;NA;NA;NA;NA;NA
"9112";"Idh1";"IDH1";3;NA;NA;NA;NA;NA;NA
"17537";"Pdia3";"PDIA3";2;NA;NA;NA;NA;NA;NA
"22101";"Slc5a5";"SLC5A5";3;NA;NA;NA;NA;NA;NA
"2375";"Cav2";"CAV2";7;NA;NA;NA;NA;NA;NA
"26308";"Zdhhc15";"ZDHHC15";1;NA;NA;NA;NA;NA;NA
"2304";"Capn9";"CAPN9";7;NA;NA;NA;NA;NA;NA
"5737";"Enpp2";"ENPP2";5;NA;NA;NA;NA;NA;NA
"1936";"1700123O20Rik";"C14orf119";2;NA;NA;NA;NA;NA;NA
"22616";"Spcs2";"SPCS2";2;NA;NA;NA;NA;NA;NA
"23641";"Tcof1";"TCOF1";3;NA;NA;NA;NA;NA;NA
"23587";"Tbxas1";"TBXAS1";1;NA;NA;NA;NA;NA;NA
"961";"Aplp1";"APLP1";3;NA;NA;NA;NA;NA;NA
"24347";"Tnfsf12";"TNFSF12";7;NA;NA;NA;NA;NA;NA
"7498";"Grid2ip";"GRID2IP";6;NA;NA;NA;NA;NA;NA
"7014";"Gcn1";"GCN1";6;NA;NA;NA;NA;NA;NA
"20294";"Rbm20";"RBM20";6;NA;NA;NA;NA;NA;NA
"15195";"Nat8l";"NAT8L";6;NA;NA;NA;NA;NA;NA
"18046";"Plxnd1";"PLXND1";4;NA;NA;NA;NA;NA;NA
"15922";"Nxt1";"NXT1";1;NA;NA;NA;NA;NA;NA
"244";"Actr3";"ACTR3";2;NA;NA;NA;NA;NA;NA
"21148";"Sar1b";"SAR1B";2;NA;NA;NA;NA;NA;NA
"14933";"Mtus1";"MTUS1";6;NA;NA;NA;NA;NA;NA
"3930";"Crybg1";"CRYBG1";2;NA;NA;NA;NA;NA;NA
"15419";"Nfe2l3";"NFE2L3";6;NA;NA;NA;NA;NA;NA
"11270";"Il1rl2";"IL1RL2";6;NA;NA;NA;NA;NA;NA
"24385";"Tnrc18";"TNRC18";6;NA;NA;NA;NA;NA;NA
"765";"Anapc2";"ANAPC2";6;NA;NA;NA;NA;NA;NA
"5695";"Emg1";"EMG1";2;NA;NA;NA;NA;NA;NA
"3442";"Cldnd1";"CLDND1";2;NA;NA;NA;NA;NA;NA
"14523";"Morc3";"MORC3";2;NA;NA;NA;NA;NA;NA
"23843";"Thbs1";"THBS1";7;NA;NA;NA;NA;NA;NA
"3273";"Chrd";"CHRD";2;NA;NA;NA;NA;NA;NA
"3339";"Cilk1";"CILK1";3;NA;NA;NA;NA;NA;NA
"23897";"Timd4";"TIMD4";2;NA;NA;NA;NA;NA;NA
"9019";"Hsp90b1";"HSP90B1";2;NA;NA;NA;NA;NA;NA
"6785";"Fto";"FTO";6;NA;NA;NA;NA;NA;NA
"19719";"Psapl1";"PSAPL1";2;NA;NA;NA;NA;NA;NA
"19784";"Psmb6";"PSMB6";2;NA;NA;NA;NA;NA;NA
"11635";"Kat6a";"KAT6A";6;NA;NA;NA;NA;NA;NA
"5396";"Dynll1";"DYNLL1";2;NA;NA;NA;NA;NA;NA
"24405";"Tomm22";"TOMM22";2;NA;NA;NA;NA;NA;NA
"13393";"Mafg";"MAFG";3;NA;NA;NA;NA;NA;NA
"1165";"Arl11";"ARL11";2;NA;NA;NA;NA;NA;NA
"1207";"Armcx6";"ARMCX6";6;NA;NA;NA;NA;NA;NA
"1386";"Atp1a3";"ATP1A3";2;NA;NA;NA;NA;NA;NA
"11225";"Ikzf2";"IKZF2";3;NA;NA;NA;NA;NA;NA
"14455";"Mmp11";"MMP11";7;NA;NA;NA;NA;NA;NA
"2273";"Camk4";"CAMK4";2;NA;NA;NA;NA;NA;NA
"25499";"Upp2";"UPP2";7;NA;NA;NA;NA;NA;NA
"26339";"Zfc3h1";"ZFC3H1";3;NA;NA;NA;NA;NA;NA
"29644";"Zscan2";"ZSCAN2";6;NA;NA;NA;NA;NA;NA
"20843";"Rpl34";"RPL34";1;NA;NA;NA;NA;NA;NA
"18310";"Ppm1e";"PPM1E";7;NA;NA;NA;NA;NA;NA
"17608";"Per2";"PER2";4;NA;NA;NA;NA;NA;NA
"19768";"Pskh1";"PSKH1";6;NA;NA;NA;NA;NA;NA
"26285";"Zcchc18";"ZCCHC12";7;NA;NA;NA;NA;NA;NA
"3439";"Cldn7";"CLDN7";2;NA;NA;NA;NA;NA;NA
"7489";"Grhl2";"GRHL2";6;NA;NA;NA;NA;NA;NA
"11673";"Kcnc4";"KCNC4";7;NA;NA;NA;NA;NA;NA
"19924";"Ptprt";"PTPRT";6;NA;NA;NA;NA;NA;NA
"22469";"Sorl1";"SORL1";6;NA;NA;NA;NA;NA;NA
"1228";"Arrb1";"ARRB1";6;NA;NA;NA;NA;NA;NA
"20678";"Rnf121";"RNF121";2;NA;NA;NA;NA;NA;NA
"15351";"Nedd8";"NEDD8";2;NA;NA;NA;NA;NA;NA
"4550";"Ddit4l";"DDIT4L";7;NA;NA;NA;NA;NA;NA
"3822";"Cpne4";"CPNE4";6;NA;NA;NA;NA;NA;NA
"25804";"Vill";"VILL";2;NA;NA;NA;NA;NA;NA
"29061";"Zfp750";"ZNF750";6;NA;NA;NA;NA;NA;NA
"13604";"Man2b2";"MAN2B2";6;NA;NA;NA;NA;NA;NA
"18110";"Podn";"PODN";7;NA;NA;NA;NA;NA;NA
"4201";"Cyb5rl";"CYB5RL";6;NA;NA;NA;NA;NA;NA
"17201";"P4htm";"P4HTM";6;NA;NA;NA;NA;NA;NA
"24185";"Tmem260";"TMEM260";6;NA;NA;NA;NA;NA;NA
"8382";"Haus7";"HAUS7";2;NA;NA;NA;NA;NA;NA
"11528";"Itgb4";"ITGB4";4;NA;NA;NA;NA;NA;NA
"14497";"Mnt";"MNT";6;NA;NA;NA;NA;NA;NA
"301";"Adamts16";"ADAMTS16";6;NA;NA;NA;NA;NA;NA
"2638";"Ccnyl1";"CCNYL1";3;NA;NA;NA;NA;NA;NA
"23109";"Steap2";"STEAP2";3;NA;NA;NA;NA;NA;NA
"867";"Ano6";"ANO6";6;NA;NA;NA;NA;NA;NA
"879";"Antxr2";"ANTXR2";6;NA;NA;NA;NA;NA;NA
"3783";"Cox7a1";"COX7A1";5;NA;NA;NA;NA;NA;NA
"24033";"Tmem106c";"TMEM106C";6;NA;NA;NA;NA;NA;NA
"17821";"Pilrb2";"PILRA";2;NA;NA;NA;NA;NA;NA
"6926";"Gapdh";"GAPDH";2;NA;NA;NA;NA;NA;NA
"5792";"Ephb3";"EPHB3";7;NA;NA;NA;NA;NA;NA
"18011";"Plpp1";"PLPP1";3;NA;NA;NA;NA;NA;NA
"9380";"Ift20";"IFT20";2;NA;NA;NA;NA;NA;NA
"5963";"Exosc3";"EXOSC3";2;NA;NA;NA;NA;NA;NA
"24387";"Tnrc6b";"TNRC6B";6;NA;NA;NA;NA;NA;NA
"15832";"Nudt11";"NUDT10";7;NA;NA;NA;NA;NA;NA
"15422";"Nfic";"NFIC";6;NA;NA;NA;NA;NA;NA
"24169";"Tmem243";"TMEM243";1;NA;NA;NA;NA;NA;NA
"17552";"Pdlim7";"PDLIM7";7;NA;NA;NA;NA;NA;NA
"1554";"Bach1";"BACH1";2;NA;NA;NA;NA;NA;NA
"5245";"Dpep2";"DPEP2";2;NA;NA;NA;NA;NA;NA
"21656";"Shpk";"SHPK";7;NA;NA;NA;NA;NA;NA
"15862";"Numbl";"NUMBL";7;NA;NA;NA;NA;NA;NA
"1305";"Aspm";"ASPM";1;NA;NA;NA;NA;NA;NA
"3222";"Chd2";"CHD2";6;NA;NA;NA;NA;NA;NA
"18354";"Ppp1r37";"PPP1R37";6;NA;NA;NA;NA;NA;NA
"22657";"Sphk2";"SPHK2";6;NA;NA;NA;NA;NA;NA
"21604";"Sh3d21";"SH3D21";7;NA;NA;NA;NA;NA;NA
"5079";"Dmac1";"DMAC1";2;NA;NA;NA;NA;NA;NA
"15891";"Nutf2";"NUTF2";2;NA;NA;NA;NA;NA;NA
"653";"Alkbh7";"ALKBH7";7;NA;NA;NA;NA;NA;NA
"2625";"Ccng2";"CCNG2";1;NA;NA;NA;NA;NA;NA
"18201";"Por";"POR";6;NA;NA;NA;NA;NA;NA
"26810";"Zfp13";"ZNF205";7;NA;NA;NA;NA;NA;NA
"11243";"Il15";"IL15";6;NA;NA;NA;NA;NA;NA
"6313";"Fbxl20";"FBXL20";6;NA;NA;NA;NA;NA;NA
"23362";"Szt2";"SZT2";6;NA;NA;NA;NA;NA;NA
"24797";"Trim21";"TRIM21";1;NA;NA;NA;NA;NA;NA
"954";"Aph1b";"APH1B";6;NA;NA;NA;NA;NA;NA
"25232";"Ubap2";"UBAP2";6;NA;NA;NA;NA;NA;NA
"13055";"Llph";"LLPH";2;NA;NA;NA;NA;NA;NA
"17348";"Pcx";"PC";7;NA;NA;NA;NA;NA;NA
"7475";"Gramd4";"GRAMD4";2;NA;NA;NA;NA;NA;NA
